puzzle_index,agent_move_index,fen,rating,themes,expected_move_uci,legal_move_count,reference_top_move_uci,candidate_top_move_uci,top1_agreement,reference_correct,candidate_correct,reference_entropy,candidate_entropy,entropy_delta,reference_correct_probability,candidate_correct_probability,correct_probability_delta,kl_reference_to_candidate,js_divergence
10552,0,r1b3k1/1ppprppp/2q5/p6Q/1b6/1K1B4/PP4PP/R6R w - - 0 22,831,kingsideAttack mate mateIn2 middlegame short,h5h7,46,h5h7,h5h7,1,1,1,0.30856708393672627,0.28211472344886,-0.026452360487866255,0.9082128803160291,0.9192263827446936,0.011013502428664501,0.0007887285316889904,0.00019324172076896342
10552,1,r1b2k2/1ppprppQ/2q5/p7/1b6/1K1B4/PP4PP/R6R w - - 1 23,831,kingsideAttack mate mateIn2 middlegame short,h7h8,38,h7h8,h7h8,1,1,1,0.0021435183427760468,0.0015677352736378203,-0.0005757830691382265,0.9998130734357616,0.9998666672896935,5.359385393188809e-05,1.022505646926987e-05,2.3871976542930462e-06
10553,0,r2q1rk1/1pp1bppp/p3b3/3n4/2Bp1B2/3P1Q2/PPPN1PPP/R3R1K1 b - - 7 12,1960,crushing middlegame skewer veryLong,d5f4,39,d5f4,d5f4,1,1,1,0.13092335415743933,0.12282259561966558,-0.008100758537773756,0.9807880824118969,0.9823563479219752,0.0015682655100783816,0.00010397108752283894,2.557722732404469e-05
10553,1,r2q1rk1/1pp1bppp/p3b3/8/2Bp1Q2/3P4/PPPN1PPP/R3R1K1 b - - 0 13,1960,crushing middlegame skewer veryLong,e7g5,36,e7g5,e7g5,1,1,1,1.4311998167373075,1.3919721810112242,-0.03922763572608323,0.49092677384732764,0.4937127432830139,0.002785969435686264,0.0011375719896568003,0.0002793375448103865
10553,2,r2q1rk1/1pp2ppp/p3b3/6b1/2Bp4/3P1Q2/PPPN1PPP/R3R1K1 b - - 2 14,1960,crushing middlegame skewer veryLong,g5d2,37,g5d2,g5d2,1,1,1,0.3132580489424389,0.2635564317739298,-0.04970161716850913,0.9271826498107298,0.9431513751482402,0.01596872533751037,0.002412065710453957,0.0005768696074582311
10553,3,r2q1rk1/1pp2ppp/p3R3/8/2Bp4/3P1Q2/PPPb1PPP/R5K1 b - - 0 15,1960,crushing middlegame skewer veryLong,f7e6,36,f7e6,f7e6,1,1,1,0.7542719245109487,0.5863685569553851,-0.16790336755556357,0.8059086416862768,0.8681586508538345,0.06225000916755763,0.01813684937897664,0.004196944086111725
10554,0,6k1/1p2r1q1/4pr1p/p2p2p1/P2P1p1n/2P2N1Q/1PB1RPP1/4R1K1 b - - 13 39,1675,advancedPawn advantage fork long middlegame pin,g5g4,25,h4f3,h4f3,1,0,0,0.09595804272169024,0.09349872886247707,-0.0024593138592131775,0.019289553928652867,0.018639327116484458,-0.0006502268121684092,1.224141809113753e-05,3.050205212233809e-06
10554,1,6k1/1p2r1q1/4pr1p/p2p4/P2P1ppQ/2P2N2/1PB1RPP1/4R1K1 b - - 0 40,1675,advancedPawn advantage fork long middlegame pin,g4f3,23,g4f3,g4f3,1,1,1,0.04566358279215273,0.03751492838835751,-0.008148654403795225,0.9935882979228322,0.9949178378023213,0.0013295398794891389,0.000166006293085708,3.980886213565525e-05
10554,2,6k1/1p2r1q1/4pr1p/p2p4/P2P1p2/2P2p2/1PB1RPP1/4R1KQ b - - 1 41,1675,advancedPawn advantage fork long middlegame pin,f3e2,26,f3e2,f3e2,1,1,1,0.7203726813184343,0.7620853420081163,0.041712660689681935,0.6887121276389422,0.634981480338942,-0.05373064730000021,0.007042117602554211,0.0017913888933407593
10555,0,7k/p7/2p3p1/4p1q1/1PB1P3/2P3rb/P6R/4Q2K w - - 0 35,1776,crushing endgame long pin,c4e6,31,h2e2,h2e2,1,0,0,1.4756087804173186,1.4418123607205646,-0.033796419696753954,0.0009147915837110805,0.0008910117333914356,-2.3779850319644914e-05,0.0018587156660723196,0.0004611410512823573
10555,1,7k/p7/2p1B1p1/4p2q/1P2P3/2P3rb/P6R/4Q2K w - - 2 36,1776,crushing endgame long pin,e1g3,32,e1g3,e1g3,1,1,1,0.6094128802623089,0.6118880295454998,0.002475149283190925,0.8422746508348158,0.8400515503797635,-0.0022231004550522515,0.00047960692117257446,0.00012034967922682068
10555,2,7k/p7/2p1B1p1/4p3/1P2P3/2P3Qb/P6R/3q3K w - - 1 37,1776,crushing endgame long pin,g3g1,2,g3g1,g3g1,1,1,1,0.3465576793577234,0.347932594113878,0.0013749147561545882,0.8899797466391249,0.8893210026824175,-0.0006587439567073972,2.2081854712254715e-06,5.52527180202884e-07
10556,0,5k2/4bppB/7p/1p2p3/1Q6/7P/3rqPP1/2R3K1 w - - 12 37,825,endgame mate mateIn2 pin short,c1c8,44,c1c8,c1c8,1,1,1,0.008078291020765271,0.005346534494730635,-0.002731756526034636,0.9992115046618746,0.9995027824630518,0.00029127780117721436,7.879764331098274e-05,1.7919793160134633e-05
10556,1,2Rr1k2/4bppB/7p/1p2p3/1Q6/7P/4qPP1/6K1 w - - 14 38,825,endgame mate mateIn2 pin short,c8d8,43,c8d8,c8d8,1,1,1,0.8413799184100921,0.7834185344614345,-0.057961383948657574,0.582350550720792,0.6223819888804407,0.04003143815964871,0.00432859987515867,0.0010522339135592123
10557,0,8/2K1k2p/3r1P2/4b2N/1p6/7P/P4P1R/8 b - - 0 33,1664,crushing discoveredAttack discoveredCheck endgame long,d6f6,6,e5f6,e5f6,1,0,0,0.8649491694587977,0.8391055443890665,-0.025843625069731258,0.1128448807172749,0.10991384564991465,-0.0029310350673602548,0.0006135632313256536,0.00015112088017929992
10557,1,8/1K2k2p/5r2/4b2N/1p6/7P/P4P1R/8 b - - 1 34,1664,crushing discoveredAttack discoveredCheck endgame long,e5h2,32,e5h2,e5h2,1,1,1,0.049933213307737256,0.046475242193312234,-0.003457971114425022,0.9942189347625824,0.9946660034797064,0.00044706871712396623,4.50930321472984e-05,1.0886034484374805e-05
10557,2,8/1K2k2p/5N2/8/1p6/7P/P4P1b/8 b - - 0 35,1664,crushing discoveredAttack discoveredCheck endgame long,e7f6,16,e7f6,e7f6,1,1,1,0.15335718662904235,0.14579578179404012,-0.007561404835002228,0.9774128030916708,0.9785320077380923,0.0011192046464215677,0.00018753188766994802,4.52979630705333e-05
10558,0,r5k1/1ppb1r2/p2pp2p/2PPn3/3QB2q/P1B3p1/1P5P/R3R2K w - - 0 25,1434,crushing discoveredAttack long middlegame,e4h7,41,d4e5,d4e5,1,0,0,1.273671291834006,1.241347185890244,-0.032324105943762005,0.1880249829576215,0.18899366384914007,0.0009686808915185807,0.0008294186242676965,0.00019998871686720406
10558,1,r7/1ppb1r1k/p2pp2p/2PPn3/3Q3q/P1B3p1/1P5P/R3R2K w - - 0 26,1434,crushing discoveredAttack long middlegame,d4h4,39,e1e5,e1e5,1,0,0,0.9311259563399783,0.89920674490241,-0.03191921143756826,0.07322895274785385,0.0719585522701016,-0.0012704004777522454,0.0006024101673109774,0.00014697477303520412
10558,2,r7/1ppb1r1k/p2pp2p/2PPn3/7Q/P1B5/1P4pP/R3R2K w - - 0 27,1434,crushing discoveredAttack long middlegame,h1g2,2,h1g2,h1g2,1,1,1,0.013955104559924977,0.010212183079157068,-0.0037429214807679096,0.9980757579245079,0.9986586592828989,0.0005829013583910081,0.00011165562334221855,2.619420434656598e-05
10559,0,4r3/8/4Ppk1/6p1/1p4K1/1B2RP2/6P1/1r6 w - - 9 48,1559,crushing endgame fork long,b3c2,17,b3c2,b3c2,1,1,1,0.04826046900838472,0.044517922939487475,-0.0037425460688972415,0.9931624973952595,0.993762171840139,0.0005996744448795166,0.00012420824505650788,3.0201779396722506e-05
10559,1,4r3/8/4P1k1/5pp1/1p4K1/4RP2/2B3P1/1r6 w - - 0 49,1559,crushing endgame fork long,c2f5,3,c2f5,c2f5,1,1,1,0.00015520147312260486,0.00010156681088606737,-5.3634662236537494e-05,0.9999877402765343,0.9999922638708826,4.5235943483268315e-06,1.1221784185392266e-06,2.582972355937426e-07
10559,2,4r3/8/4Pk2/5Bp1/1p4K1/4RP2/6P1/1r6 w - - 1 50,1559,crushing endgame fork long,f5b1,20,f5b1,f5b1,1,1,1,0.15734464463762088,0.16257637729068436,0.005231732653063481,0.9722616740479265,0.970606679382556,-0.0016549946653705572,0.0001966378689719564,4.9296601351812744e-05
10560,0,k2r3r/p3Rp1p/pqN2p2/8/5Q2/2P5/PP3PPP/R1B3K1 b - - 0 24,829,kingsideAttack mate mateIn2 middlegame short,d8d1,32,d8d1,d8d1,1,1,1,0.0009523450714869185,0.000884713232134009,-6.763183935290951e-05,0.9999220279376587,0.9999280740866024,6.046148943728014e-06,4.1400804238866544e-07,1.0091846581270143e-07
10560,1,k6r/p4p1p/pqN2p2/8/5Q2/2P5/PP3PPP/R1BrR1K1 b - - 2 25,829,kingsideAttack mate mateIn2 middlegame short,d1e1,34,d1e1,d1e1,1,1,1,0.0026604957218745702,0.002279339626270265,-0.0003811560956043054,0.9997552946476255,0.9997962824323549,4.098778472938491e-05,6.0842095384416775e-06,1.4502307821402756e-06
10561,0,4NN2/5R2/5n2/4pk1p/6p1/3p2P1/1rp5/6K1 w - - 3 58,2142,endgame long mate mateIn3,e8d6,21,f7f6,f7f6,1,0,0,0.8346883373075015,0.7788418193488326,-0.055846517958668906,0.04436736342851366,0.039902030624757216,-0.004465332803756446,0.0015494219703740336,0.00037781353873451203
10561,1,5N2/5R2/3N1n2/4p1kp/6p1/3p2P1/1rp5/6K1 w - - 5 59,2142,endgame long mate mateIn3,f7g7,24,f7g7,f7g7,1,1,1,0.7870737319220253,0.7665817322297928,-0.020491999692232588,0.5936509066823498,0.6317727560258608,0.03812184934351104,0.0032630702020390173,0.0008096425161007274
10561,2,5N2/6R1/3N1n1k/4p2p/6p1/3p2P1/1rp5/6K1 w - - 7 60,2142,endgame long mate mateIn3,g7g6,28,d6f7,d6f7,1,0,0,0.7575747761703139,0.6909010058065812,-0.06667377036373268,0.0013848635851462395,0.0011139472129958964,-0.00027091637215034305,0.0032016079920473943,0.0007780546280527414
10562,0,3r2k1/4Rpp1/6qp/8/p2P2P1/P3PQK1/5PP1/8 b - - 4 37,1248,advantage endgame fork long,g6d6,30,g6d6,g6d6,1,1,1,0.2856392107736186,0.2650359688502516,-0.02060324192336699,0.9298723015529912,0.9364440735402653,0.0065717719872741,0.00036935862409416396,9.075245004112382e-05
10562,1,3r2k1/5pp1/3q3p/4R3/p2P2P1/P3PQK1/5PP1/8 b - - 6 38,1248,advantage endgame fork long,f7f6,31,d6e5,d6e5,1,0,0,0.27983911819898816,0.2955990966922273,0.015759978493239124,0.005697222873464024,0.005515344669265018,-0.00018187820419900656,0.00021158127057050073,5.3990509468860264e-05
10562,2,3r2k1/6p1/3q1p1p/4R3/p2P1QP1/P3P1K1/5PP1/8 b - - 1 39,1248,advantage endgame fork long,f6e5,30,f6e5,f6e5,1,1,1,0.6582152588886421,0.645243050427091,-0.012972208461551116,0.7042990341942429,0.7242614028787498,0.01996236868450696,0.0011984647930440976,0.0002983730476428263
10563,0,2r3k1/1q2pp1p/3p2p1/1p1Nb3/4Q3/1P4PP/P3PP2/3R2K1 w - - 1 25,1464,advantage discoveredAttack endgame master short,d5f6,45,d5e7,d5e7,1,0,0,0.8339825632825201,0.7576583659712237,-0.07632419731129636,0.04374139062122117,0.03827577709676,-0.00546561352446117,0.002310464993464007,0.0005617257614767678
10563,1,2r3k1/1q2pp1p/3p1bp1/1p6/4Q3/1P4PP/P3PP2/3R2K1 w - - 0 26,1464,advantage discoveredAttack endgame master short,e4b7,44,e4b7,e4b7,1,1,1,0.0039051605131231555,0.0034517604829340256,-0.0004534000301891299,0.9996433018593435,0.9996875792574681,4.427739812462583e-05,4.756924333017912e-06,1.1394557203268003e-06
10564,0,3rr3/pkp3pp/1p3p2/5q2/2P5/1Q3P1P/P2BRP2/4R1K1 b - - 0 22,2171,advantage attraction fork middlegame sacrifice veryLong,e8e2,51,e8e2,e8e2,1,1,1,0.5584599069253503,0.7031559344536578,0.14469602752830746,0.9023588996732419,0.8687417003916946,-0.03361719928154727,0.00681400693131586,0.0018132865788705258
10564,1,3r4/pkp3pp/1p3p2/5q2/2P5/1Q3P1P/P2BRP2/6K1 b - - 0 23,2171,advantage attraction fork middlegame sacrifice veryLong,d8d2,46,d8d2,d8d2,1,1,1,2.289234305536679,2.273589576504105,-0.015644729032573856,0.3419624611624522,0.3720444843421538,0.0300820231797016,0.015097383230220716,0.0036726635978363365
10564,2,8/pkp3pp/1p3p2/5q2/2P5/1Q3P1P/P2R1P2/6K1 b - - 0 24,2171,advantage attraction fork middlegame sacrifice veryLong,f5g5,33,f5g5,f5g5,1,1,1,1.4305095910096848,1.1186426718218474,-0.3118669191878374,0.6263137628946164,0.7392830915391673,0.11296932864455089,0.036188673469452974,0.008507740192653546
10564,3,8/pkp3pp/1p3p2/6q1/2P5/1Q3P1P/P2R1P2/5K2 b - - 2 25,2171,advantage attraction fork middlegame sacrifice veryLong,g5d2,31,g5d2,g5d2,1,1,1,0.007535099343690018,0.0075377300551961865,2.6307115061682124e-06,0.9992668121469143,0.999263739065849,-3.073081065285699e-06,4.640129250794277e-06,1.1444736274531583e-06
10565,0,6k1/1bR2p2/p3p1p1/1p1q3p/1P3P1P/P2PB3/3R2PK/8 b - - 0 30,2099,crushing endgame long master sacrifice,d5d8,28,d5d6,d5d6,1,0,0,1.1577670628003078,1.0957717741853175,-0.061995288614990374,0.07756549231439298,0.08124235133539628,0.003676859021003301,0.0028734394497348854,0.0007049367870258595
10565,1,3q2k1/1R3p2/p3p1p1/1p5p/1P3P1P/P2PB3/3R2PK/8 b - - 0 31,2099,crushing endgame long master sacrifice,d8h4,26,d8h4,d8h4,1,1,1,0.4760609368343572,0.4728341341619485,-0.0032268026724086574,0.8980964462218185,0.8949074788590555,-0.0031889673627629733,0.001044545129268106,0.0002551205429466723
10565,2,6k1/1R3p2/p3p1p1/1p5p/1P3P1q/P2PB3/3R2P1/6K1 b - - 1 32,2099,crushing endgame long master sacrifice,h4e1,21,h4e1,h4e1,1,1,1,0.031198329775217602,0.024333936009089736,-0.006864393766127866,0.9963903556839568,0.9972617350607895,0.0008713793768326816,0.00014462990822809949,3.4048369576268646e-05
10566,0,5rk1/p1b2rpp/1pp1Q3/3p4/1Pqp1P2/P2N1R1P/6P1/4R1K1 w - - 4 26,1841,advantage fork middlegame short,d3e5,45,d3e5,d3e5,1,1,1,1.828022238245726,1.6900651621393317,-0.1379570761063944,0.5679919854349273,0.6110065197282317,0.043014534293304374,0.006679385469406241,0.0016378466805596495
10566,1,5rk1/p4rpp/1pp1Q3/3pb3/1Pqp1P2/P4R1P/6P1/4R1K1 w - - 0 27,1841,advantage fork middlegame short,f4e5,40,e1e5,e1e5,1,0,0,0.9598870377237179,0.9667553328312819,0.0068682951075640375,0.09954812211311254,0.1030053387235925,0.0034572166104799573,0.0024003970956744877,0.0005995547803099481
10567,0,2Q5/p4pk1/Pp6/6q1/3pP3/3P1p2/1P3P2/R1R2K2 b - - 2 35,1038,deflection endgame mate mateIn4 veryLong,g5g2,28,g5g2,g5g2,1,1,1,0.5793099512651702,0.5694043645776296,-0.009905586687540602,0.7656551584582013,0.7752759370507011,0.009620778592499768,0.00032481272778209404,8.127643612511782e-05
10567,1,2Q5/p4pk1/Pp6/8/3pP3/3P1p2/1P3Pq1/R1R1K3 b - - 4 36,1038,deflection endgame mate mateIn4 veryLong,g2g1,17,g2g1,g2g1,1,1,1,0.9644954210487444,0.9611620056463627,-0.0033334154023817453,0.7261085662196873,0.735831075921739,0.009722509702051685,0.004292870288266435,0.0010598141204188668
10567,2,2Q5/p4pk1/Pp6/8/3pP3/3P1p2/1P1K1P2/R1R3q1 b - - 6 37,1038,deflection endgame mate mateIn4 veryLong,g1f2,19,g1f2,g1f2,1,1,1,0.17337152606251824,0.1878323141510276,0.014460788088509369,0.9685365415767156,0.9659361794348018,-0.0026003621419138367,0.0003483916915434801,9.112722299648241e-05
10567,3,2Q5/p4pk1/Pp6/8/3pP3/3P1p2/1P3q2/R1RK4 b - - 1 38,1038,deflection endgame mate mateIn4 veryLong,f2e2,19,f2e2,f2e2,1,1,1,0.5197225652367008,0.4756355979267157,-0.04408696730998507,0.9006936966361281,0.9118153503295806,0.011121653693452527,0.0014000647243174258,0.00033847333332528176
10568,0,1N3rk1/p1p2ppp/2p5/3n4/5pq1/1P1P4/P1PQ1PPP/R4RK1 b - - 0 17,1314,crushing middlegame pin short,f4f3,35,f4f3,f4f3,1,1,1,0.2980180149225556,0.3330917596629021,0.035073744740346524,0.9476994430963159,0.9397529587262409,-0.007946484370075058,0.0007995680248394649,0.0002064633339924616
10568,1,1N3rk1/p1p2ppp/2p5/3n2Q1/6q1/1P1P1p2/P1P2PPP/R4RK1 b - - 1 18,1314,crushing middlegame pin short,g4g5,37,g4g5,g4g5,1,1,1,0.04276234969124937,0.03138792480839541,-0.011374424882853958,0.9942424691341403,0.996000100202243,0.001757631068102783,0.0003619710752893318,8.434085640813078e-05
10569,0,8/8/8/4q1pk/3p4/3Q2P1/5K1P/8 w - - 0 46,1488,endgame mate mateIn2 queenEndgame short,d3h7,26,d3h7,d3h7,1,1,1,0.585047643959486,0.5392327649962179,-0.04581487896326819,0.870367805433595,0.8832230556018383,0.012855250168243293,0.0010056766380656928,0.0002455357876151149
10569,1,8/7Q/8/4q1p1/3p2k1/6P1/5K1P/8 w - - 2 47,1488,endgame mate mateIn2 queenEndgame short,h2h3,24,h7h3,h7h3,1,0,0,0.6930897717917623,0.6838929847345364,-0.00919678705722593,0.2306409653786013,0.2088359921940987,-0.021804973184502585,0.0017775075472023136,0.0004450277482428163
10570,0,6k1/pp4p1/2p1N1PP/8/4p1KR/5r2/PPP2r2/3R4 b - - 1 31,1394,endgame epauletteMate long mate mateIn3,f2g2,26,f2g2,f2g2,1,1,1,0.7131946768260604,0.648024774449768,-0.06516990237629239,0.7864910967504727,0.8191593919637118,0.03266829521323911,0.00475284714781795,0.0011484772343347974
10570,1,6k1/pp4p1/2p1N1PP/7K/4p2R/5r2/PPP3r1/3R4 b - - 3 32,1394,endgame epauletteMate long mate mateIn3,f3f5,32,f3f5,f3f5,1,1,1,1.6496335044089618,1.6137966466560165,-0.03583685775294532,0.5635841734024529,0.5736278905307748,0.01004371712832186,0.002052979997859245,0.0005125210334265796
10570,2,6k1/pp4p1/2p3PP/5rNK/4p2R/8/PPP3r1/3R4 b - - 5 33,1394,endgame epauletteMate long mate mateIn3,g2g5,31,g2g5,g2g5,1,1,1,0.6167831613588222,0.6540033038640061,0.037220142505183906,0.7353080693729235,0.7080620692690032,-0.02724600010392031,0.0021190508209844084,0.0005409030709071516
10571,0,r7/p5p1/1B2Pk2/R4P2/5K2/2rp4/8/8 w - - 0 47,1171,crushing endgame fork short,b6d4,24,b6d4,b6d4,1,1,1,0.017774507780648596,0.018565848197934172,0.0007913404172855756,0.9981171181897632,0.9980104632473709,-0.00010665494239237017,1.0115073933168866e-05,2.548855566821257e-06
10571,1,r7/p3k1p1/4P3/R4P2/3B1K2/2rp4/8/8 w - - 2 48,1171,crushing endgame fork short,d4c3,28,d4c3,d4c3,1,1,1,0.15863244991129155,0.23448123023600392,0.07584878032471237,0.9720690922229432,0.9536061305609921,-0.01846296166195116,0.004628194092277884,0.0012516640924324588
10572,0,4Q3/p4Npk/7p/2pp2p1/2q3P1/5PK1/P7/8 w - - 2 39,1116,crushing endgame fork long,e8h8,31,e8h8,e8h8,1,1,1,0.053477563052451604,0.03848918049438569,-0.014988382558065914,0.9933792350818037,0.9954186675359344,0.0020394324541307407,0.00041510001578628055,9.677775536205392e-05
10572,1,7Q/p4Np1/6kp/2pp2p1/2q3P1/5PK1/P7/8 w - - 4 40,1116,crushing endgame fork long,f7e5,22,f7e5,f7e5,1,1,1,0.0004075632744111662,0.0004843210461603478,7.67577717491816e-05,0.9999664209122877,0.999959153876595,-7.267035692759549e-06,8.211229585884555e-07,2.130118812255515e-07
10572,2,7Q/p5p1/5k1p/2ppN1p1/2q3P1/5PK1/P7/8 w - - 6 41,1116,crushing endgame fork long,e5c4,23,e5c4,e5c4,1,1,1,0.04303093816724768,0.04189278935328901,-0.0011381488139586698,0.9943484667167866,0.9945576556648322,0.0002091889480456688,5.231441923146194e-05,1.2763421962261657e-05
10573,0,1k6/2p1r1rp/2Pp1p1p/8/4nq2/7P/PPQ1R1P1/2R4K w - - 0 28,1310,long mate mateIn3 middlegame queensideAttack,c2b3,29,e2e4,e2e4,1,0,0,1.1462170982479054,1.092420882362921,-0.05379621588498451,0.006451814739602374,0.0060843685845030455,-0.0003674461550993288,0.0013062939439832176,0.00031614541622477284
10573,1,2k5/2p1r1rp/2Pp1p1p/8/4nq2/1Q5P/PP2R1P1/2R4K w - - 2 29,1310,long mate mateIn3 middlegame queensideAttack,b3b7,41,b3b7,b3b7,1,1,1,0.07605906917514069,0.08466656982927395,0.008607500654133265,0.9890214063479715,0.9871657152374583,-0.0018556911105132023,0.00024397941223969785,6.329733213576686e-05
10573,2,3k4/1Qp1r1rp/2Pp1p1p/8/4nq2/7P/PP2R1P1/2R4K w - - 4 30,1310,long mate mateIn3 middlegame queensideAttack,b7a8,34,b7a8,b7a8,1,1,1,0.7027978404109867,0.7014877221113675,-0.001310118299619245,0.5435037437438934,0.5199013135838095,-0.023602430160083898,0.0013162108941991999,0.00032599128617448486
10574,0,8/5pQ1/4p2p/7k/5q2/1P3P1K/6P1/8 w - - 3 47,1392,endgame mate mateIn2 queenEndgame short,g2g4,19,g2g4,g2g4,1,1,1,0.964083551916321,1.0196486388508152,0.055565086934494246,0.7043348543836512,0.6725912878587161,-0.03174356652493504,0.0026925182022735092,0.0006813158300240857
10574,1,8/5pQ1/4p2p/7k/6q1/1P3P1K/8/8 w - - 0 48,1392,endgame mate mateIn2 queenEndgame short,f3g4,3,f3g4,f3g4,1,1,1,0.28487757206084463,0.29247095538442625,0.007593383323581615,0.9174820993947473,0.9143020130967333,-0.0031800862980140288,6.527324314083019e-05,1.6411336779271275e-05
10575,0,3q1rk1/3b1pB1/3pp1P1/8/1p2P1P1/1p5Q/PPrKn3/3R3R w - - 0 24,2197,advancedPawn crushing defensiveMove discoveredAttack discoveredCheck long middlegame sacrifice,d2e1,3,d2e3,d2e3,1,0,0,0.16207414708278675,0.13250630732563895,-0.0295678397571478,0.009004008578899889,0.006820321886148214,-0.0021836866927516753,0.0009587176075388348,0.0002297149671764882
10575,1,3q1r2/3b1pk1/3pp1P1/8/1p2P1P1/1p5Q/PPr1n3/3RK2R w - - 0 25,2197,advancedPawn crushing defensiveMove discoveredAttack discoveredCheck long middlegame sacrifice,h3h6,33,h3h7,h3h7,1,0,0,0.034278138784188734,0.02110559620348597,-0.013172542580702766,0.005032988687619243,0.0028226696360613927,-0.0022103190515578505,0.0007298048081251748,0.00016429087931684483
10575,2,3q1r2/3b1p2/3ppkPQ/8/1p2P1P1/1p6/PPr1n3/3RK2R w - - 2 26,2197,advancedPawn crushing defensiveMove discoveredAttack discoveredCheck long middlegame sacrifice,g6g7,36,g4g5,g4g5,1,0,0,1.1486450050362262,1.0983231305752899,-0.05032187446093639,0.004911641420078845,0.0037721343409940528,-0.0011395070790847926,0.002821569901357893,0.0006750890953175085
10576,0,6k1/6p1/6Np/5R2/p6P/2r3P1/8/6K1 b - - 0 43,1387,advantage endgame fork master short,c3g3,16,c3c1,c3c1,1,0,0,0.695624301005239,0.75400261602882,0.05837831502358104,0.21506328660527382,0.2388297536839497,0.023766467078675885,0.002748867871729021,0.000700918354053481
10576,1,6k1/6p1/6Np/5R2/p6P/6r1/7K/8 b - - 1 44,1387,advantage endgame fork master short,g3g6,15,g3g6,g3g6,1,1,1,0.008955786238171528,0.006720588472756058,-0.00223519776541547,0.9991021405154805,0.999351868475906,0.00024972796042543877,5.150900675187514e-05,1.19486247581409e-05
10577,0,8/8/8/2R5/3k4/1B1rp3/P3K3/8 b - - 0 60,1288,crushing endgame intermezzo short,d3d2,6,d3d2,d3d2,1,1,1,0.14262968420054897,0.1816361368758856,0.03900645267533662,0.9753808520116317,0.9669059828021072,-0.00847486920952456,0.001547959721550135,0.0004132665108082967
10577,1,8/8/8/2R5/3k4/1B2p3/P2r4/4K3 b - - 2 61,1288,crushing endgame intermezzo short,d4c5,13,d4c5,d4c5,1,1,1,1.2106054229416787,1.0717405407718053,-0.13886488216987347,0.6812022254406365,0.7348059656352565,0.05360374019462,0.00939061776339592,0.0022580409528469084
10578,0,6k1/5ppp/2N2n2/2n5/2B5/4P3/1r3PbP/3R2K1 w - - 0 23,1138,mate mateIn2 middlegame short,d1d8,36,d1d8,d1d8,1,1,1,0.3236502480827649,0.283364825785046,-0.040285422297718865,0.9237532609835903,0.9344314945858748,0.010678233602284481,0.0011090373066828308,0.00026589516297853305
10578,1,3Rn1k1/5ppp/2N5/2n5/2B5/4P3/1r3PbP/6K1 w - - 2 24,1138,mate mateIn2 middlegame short,d8e8,34,d8e8,d8e8,1,1,1,0.2752439278547747,0.26352554018889857,-0.011718387665876129,0.9435783376247416,0.9463218169066852,0.002743479281943517,0.00012062102514559178,2.9557139134786417e-05
10579,0,6k1/b1p2pp1/p2p1p1p/1p1P1P1P/1P6/P2Q1B2/1q3PP1/4R1K1 b - - 0 26,1744,endgame fork mate mateIn2 short,b2f2,28,a7f2,a7f2,1,0,0,0.42077979021788947,0.4317225442169325,0.010942753999043042,0.07068224987553244,0.07541781984559326,0.004735569970060818,0.0002286604030008048,5.731381831035307e-05
10579,1,6k1/b1p2pp1/p2p1p1p/1p1P1P1P/1P6/P2Q1B2/5qPK/4R3 b - - 1 27,1744,endgame fork mate mateIn2 short,f2h4,29,f2e1,f2h4,0,0,1,0.9106283468887384,0.9046094893751024,-0.006018857513635956,0.366087959854245,0.4845217091659377,0.11843374931169265,0.028643251471063013,0.00722695108812286
10580,0,6k1/1bp5/p3q2p/1p2P1p1/8/P1P4P/1P4P1/R3Q1BK b - - 1 36,1326,endgame mate mateIn2 pin short,e6h3,36,e6h3,e6h3,1,1,1,0.24954280893932032,0.20912260566324717,-0.04042020327607315,0.959740510112813,0.9672339258034294,0.007493415690616345,0.0010339515463544935,0.0002458072927832409
10580,1,6k1/1bp5/p6p/1p2P1p1/8/P1P4q/1P4PB/R3Q2K b - - 1 37,1326,endgame mate mateIn2 pin short,h3g2,32,h3g2,h3g2,1,1,1,0.7206741895067867,0.6153484945389411,-0.1053256949678456,0.8157917121592985,0.84664589340916,0.0308541812498615,0.00514952353327794,0.0012191944404638605
10581,0,6rk/ppp2p1p/4ppr1/4P3/1Q6/1P6/PBP2P2/3R2RK b - - 0 24,1136,endgame kingsideAttack mate mateIn2 short,g6h6,25,g6h6,g6h6,1,1,1,0.15429013169689199,0.13178068624185377,-0.02250944545503822,0.9664594524490843,0.9726469289780569,0.0061874765289726685,0.0006833912106120257,0.00016503760607731392
10581,1,6rk/ppp2p1p/4pp1r/4P3/7Q/1P6/PBP2P2/3R2RK b - - 2 25,1136,endgame kingsideAttack mate mateIn2 short,h6h4,24,h6h4,h6h4,1,1,1,0.0007106265089109461,0.0005553434691260637,-0.0001552830397848824,0.9999441978530346,0.9999572585735045,1.3060720469915132e-05,2.1676602083148274e-06,5.071028124735422e-07
10582,0,8/6qk/6p1/2R2p2/p3r3/Q5PP/5P2/6K1 b - - 2 45,1285,crushing deflection endgame veryLong,e4e1,34,e4e1,e4e1,1,1,1,0.06290746259824458,0.06386496673256384,0.000957504134319262,0.9917177596030367,0.9915798709803332,-0.0001378886227034748,1.581642701604657e-05,3.967868926272221e-06
